cumulative_progress,cycle_elapsed_s,cycle_index,delta_counts,direction,elapsed_s,instant_cps,invalid_reason,monotonic_s,payload_hex,phase,raw_position,rx_bytes_hex,unwrapped_position,valid
5355,2.9646456000045873,8,19,+,78.26436070000636,108.00983913396614,,259874.6927024,0072F1,MEDIUM,109496,01ABB8,109496,True
5391,3.140584200009471,8,36,+,78.44029930001125,204.61683791391292,,259874.868641,0072F1,MEDIUM,109532,01ABDC,109532,True
5416,3.316854200005764,8,25,+,78.61656930000754,141.82787769062068,,259875.044911,0072F1,MEDIUM,109557,01ABF5,109557,True
5441,3.4923870000056922,8,25,+,78.79210210000747,142.4235242644693,,259875.2204438,0072F1,MEDIUM,109582,01AC0E,109582,True
5477,3.668297700001858,8,36,+,78.96801280000363,204.64929080939726,,259875.3963545,0072F1,MEDIUM,109618,01AC32,109618,True
5531,3.844171100005042,8,54,+,79.14388620000682,307.0390405770429,,259875.5722279,0072F1,MEDIUM,109672,01AC68,109672,True
5575,4.020255700015696,8,44,+,79.31997080001747,249.87988726633557,,259875.7483125,0072F1,MEDIUM,109716,01AC94,109716,True
5653,4.1959809999971185,8,78,+,79.4956960999989,443.8746157112606,,259875.9240378,0072F1,MEDIUM,109794,01ACE2,109794,True
5720,4.371917400014354,8,67,+,79.67163250001613,380.8194324394293,,259876.0999742,0072F1,MEDIUM,109861,01AD25,109861,True
5802,4.547811800002819,8,82,+,79.8475269000046,466.1888042221781,,259876.2758686,0072F1,MEDIUM,109943,01AD77,109943,True
5887,4.724205200007418,8,85,+,80.0239203000092,481.87743984629657,,259876.452262,0072F1,MEDIUM,110028,01ADCC,110028,True
5981,4.899642800010042,8,94,+,80.19935790001182,535.8030433532721,,259876.6276996,0072F1,MEDIUM,110122,01AE2A,110122,True
6090,5.07590659998823,8,109,+,80.37562169999,618.3912976657077,,259876.8039634,0072F1,MEDIUM,110231,01AE97,110231,True
6185,5.2514493000053335,8,95,+,80.55116440000711,541.1788698176781,,259876.9795061,0072F1,MEDIUM,110326,01AEF6,110326,True
6337,5.427368200005731,8,152,+,80.72708330000751,864.0345068077215,,259877.155425,0072F1,MEDIUM,110478,01AF8E,110478,True
6531,5.6032725000113714,8,194,+,80.90298760001315,1102.8724141125538,,259877.3313293,0072F1,MEDIUM,110672,01B050,110672,True
6729,5.7796524000004865,8,198,+,81.07936750000226,1122.5768923342125,,259877.5077092,0072F1,MEDIUM,110870,01B116,110870,True
6962,5.955101500003366,8,233,+,81.25481660000514,1328.0204913913851,,259877.6831583,0072F1,MEDIUM,111103,01B1FF,111103,True
7271,6.131407000008039,8,309,+,81.43112210000982,1752.6395942940478,,259877.8594638,0072F1,MEDIUM,111412,01B334,111412,True
7577,6.307226600009017,8,306,+,81.6069417000108,1740.4202944284864,,259878.0352834,0072F1,MEDIUM,111718,01B466,111718,True
7886,6.482839500007685,8,309,+,81.78255460000946,1759.5518324812283,,259878.2108963,0072F1,MEDIUM,112027,01B59B,112027,True
8169,6.658748999994714,8,283,+,81.95846409999649,1608.7817884813967,,259878.3868058,0072F1,MEDIUM,112310,01B6B6,112310,True
8451,6.834685500012711,8,282,+,82.13440060001449,1602.8510284742147,,259878.5627423,0072F1,MEDIUM,112592,01B7D0,112592,True
8753,7.0108214000065345,8,302,+,82.31053650000831,1714.5851584520224,,259878.7388782,0072F1,MEDIUM,112894,01B8FE,112894,True
9074,7.186902999994345,8,321,+,82.48661809999612,1823.0184188593341,,259878.9149598,0072F1,MEDIUM,113215,01BA3F,113215,True
9386,7.362481599993771,8,312,+,82.66219669999555,1776.9819328837348,,259879.0905384,0072F1,MEDIUM,113527,01BB77,113527,True
9723,7.538330899988068,8,337,+,82.83804599998984,1916.4136565282245,,259879.2663877,0072F1,MEDIUM,113864,01BCC8,113864,True
10063,7.714572400000179,8,340,+,83.01428750000196,1929.1710520883898,,259879.4426292,0072F1,MEDIUM,114204,01BE1C,114204,True
10391,7.890108299994608,8,328,+,83.18982339999638,1868.563638608452,,259879.6181651,0072F1,MEDIUM,114532,01BF64,114532,True
10700,8.06607279999298,8,309,+,83.36578789999476,1756.0360186450037,,259879.7941296,0072F1,MEDIUM,114841,01C099,114841,True
11071,8.241967899986776,8,371,+,83.54168299998855,2109.2116836289774,,259879.9700247,0072F1,MEDIUM,115212,01C20C,115212,True
11493,8.418191500008106,8,422,+,83.71790660000988,2394.684934077614,,259880.1462483,0072F1,MEDIUM,115634,01C3B2,115634,True
11861,8.593797000008635,8,368,+,83.89351210001041,2095.606344897463,,259880.3218538,0072F1,MEDIUM,116002,01C522,116002,True
12263,8.769717199989827,8,402,+,84.0694322999916,2285.1270066938214,,259880.497774,0072F1,MEDIUM,116404,01C6B4,116404,True
12692,8.945607800007565,8,429,+,84.24532290000934,2439.016069970412,,259880.6736646,0072F1,MEDIUM,116833,01C861,116833,True
13121,9.121859000006225,8,429,+,84.421574100008,2434.025981118208,,259880.8499158,0072F1,MEDIUM,117262,01CA0E,117262,True
13537,9.297856899996987,8,416,+,84.59757199999876,2363.664566576285,,259881.0259137,0072F1,MEDIUM,117678,01CBAE,117678,True
13951,9.473394800006645,8,414,+,84.77310990000842,2358.4650379047575,,259881.2014516,0072F1,MEDIUM,118092,01CD4C,118092,True
14377,9.64923720000661,8,426,+,84.94895230000839,2422.6238950337624,,259881.377294,0072F1,MEDIUM,118518,01CEF6,118518,True
14821,9.825560600002063,8,444,+,85.12527570000384,2518.100263558031,,259881.5536174,0072F1,MEDIUM,118962,01D0B2,118962,True
15243,10.001945800002431,8,422,+,85.30166090000421,2392.4909799638485,,259881.7300026,0072F1,MEDIUM,119384,01D258,119384,True
15661,10.177319100010209,8,418,+,85.47703420001199,2383.4871099617953,,259881.9053759,0072F1,MEDIUM,119802,01D3FA,119802,True
98,0.15015739999944344,9,98,+,86.02050700000837,652.6467489426151,,259882.4488487,00E5E3,FAST,120142,01D54E,120142,True
364,0.3259711999853607,9,266,+,86.19632079999428,1512.9642839259868,,259882.6246625,00E5E3,FAST,120408,01D658,120408,True
717,0.5019024999928661,9,353,+,86.37225210000179,2006.465023477578,,259882.8005938,00E5E3,FAST,120761,01D7B9,120761,True
1047,0.6777648999996018,9,330,+,86.54811450000852,1876.4670559901417,,259882.9764562,00E5E3,FAST,121091,01D903,121091,True
1393,0.8536796999978833,9,346,+,86.7240293000068,1966.8612305694576,,259883.152371,00E5E3,FAST,121437,01DA5D,121437,True
1796,1.02959649998229,9,403,+,86.89994609999121,2290.855677432298,,259883.3282878,00E5E3,FAST,121840,01DBF0,121840,True
2238,1.2055540999863297,9,442,+,87.07590369999525,2511.9687924241543,,259883.5042454,00E5E3,FAST,122282,01DDAA,122282,True
2680,1.3814590999973007,9,442,+,87.25180870000622,2512.719933898599,,259883.6801504,00E5E3,FAST,122724,01DF64,122724,True
3121,1.5574096000054851,9,441,+,87.4277592000144,2506.3867393357027,,259883.8561009,00E5E3,FAST,123165,01E11D,123165,True
3616,1.7333207000046968,9,495,+,87.60367030001362,2813.9213500581723,,259884.032012,00E5E3,FAST,123660,01E30C,123660,True
4096,1.9095232999825384,9,480,+,87.77987289999146,2724.1368745998216,,259884.2082146,00E5E3,FAST,124140,01E4EC,124140,True
4579,2.085076499992283,9,483,+,87.9554261000012,2751.302738846057,,259884.3837678,00E5E3,FAST,124623,01E6CF,124623,True
4939,2.261140099988552,9,360,+,88.13148969999747,2044.715659611807,,259884.5598314,0072F1,MEDIUM,124983,01E837,124983,True
5071,2.4368544000026304,9,132,+,88.30720400001155,751.2194510601805,,259884.7355457,0072F1,MEDIUM,125115,01E8BB,125115,True
5108,2.6131288000033237,9,37,+,88.48347840001225,209.9000195142033,,259884.9118201,0072F1,MEDIUM,125152,01E8E0,125152,True
5120,2.7887167999870144,9,12,+,88.65906639999594,68.34180012936311,,259885.0874081,0072F1,MEDIUM,125164,01E8EC,125164,True
5159,2.964632699993672,9,39,+,88.8349823000026,221.69684490443478,,259885.263324,0072F1,MEDIUM,125203,01E913,125203,True
5186,3.1405378000054043,9,27,+,89.01088740001433,153.49185440444404,,259885.4392291,0072F1,MEDIUM,125230,01E92E,125230,True
5202,3.316764899995178,9,16,+,89.1871145000041,90.79193836208202,,259885.6154562,0072F1,MEDIUM,125246,01E93E,125246,True
5246,3.492708699981449,9,44,+,89.36305829999037,250.0798550641358,,259885.7914,0072F1,MEDIUM,125290,01E96A,125290,True
5310,3.668321200006176,9,64,+,89.5386708000151,364.43875003766055,,259885.9670125,0072F1,MEDIUM,125354,01E9AA,125354,True
5382,3.8443798999942373,9,72,+,89.71472950000316,408.9545134939783,,259886.1430712,0072F1,MEDIUM,125426,01E9F2,125426,True
5445,4.020587499981048,9,63,+,89.89093709998997,357.53281926951945,,259886.3192788,0072F1,MEDIUM,125489,01EA31,125489,True
5469,4.196432299999287,9,24,+,90.06678190000821,136.4839904137658,,259886.4951236,0072F1,MEDIUM,125513,01EA49,125513,True
5522,4.371932899986859,9,53,+,90.24228249999578,301.9932695600651,,259886.6706242,0072F1,MEDIUM,125566,01EA7E,125566,True
5579,4.548235299997032,9,57,+,90.41858490000595,323.3081341871195,,259886.8469266,0072F1,MEDIUM,125623,01EAB7,125623,True
5700,4.724512799992226,9,121,+,90.59486240000115,686.4177220762642,,259887.0232041,0072F1,MEDIUM,125744,01EB30,125744,True
5802,4.899684100004379,9,102,+,90.7700337000133,582.2871668642276,,259887.1983754,0072F1,MEDIUM,125846,01EB96,125846,True
5938,5.075585599988699,9,136,+,90.94593519999762,773.1599788070196,,259887.3742769,0072F1,MEDIUM,125982,01EC1E,125982,True
6078,5.25149059999967,9,140,+,91.12184020000859,795.8841419588322,,259887.5501819,0072F1,MEDIUM,126122,01ECAA,126122,True
6220,5.427411299984669,9,142,+,91.29776089999359,807.1818723556024,,259887.7261026,0072F1,MEDIUM,126264,01ED38,126264,True
6426,5.603664299997035,9,206,+,91.47401390000596,1168.7744321262437,,259887.9023556,0072F1,MEDIUM,126470,01EE06,126470,True
6622,5.779553600004874,9,196,+,91.6499032000138,1114.3372563951586,,259888.0782449,0072F1,MEDIUM,126666,01EECA,126666,True
6833,5.955102199979592,9,211,+,91.82545179998851,1201.9463557692154,,259888.2537935,0072F1,MEDIUM,126877,01EF9D,126877,True
7076,6.131078599981265,9,243,+,92.00142819999019,1380.8669798773572,,259888.4297699,0072F1,MEDIUM,127120,01F090,127120,True
7392,6.307346699992195,9,316,+,92.17769630000112,1792.7236974835844,,259888.606038,0072F1,MEDIUM,127436,01F1CC,127436,True
7717,6.482844199985266,9,325,+,92.35319379999419,1851.8782319567615,,259888.7815355,0072F1,MEDIUM,127761,01F311,127761,True
8044,6.658982699998887,9,327,+,92.52933230000781,1856.4936114177863,,259888.957674,0072F1,MEDIUM,128088,01F458,128088,True
8350,6.8347241999872494,9,306,+,92.70507379999617,1741.193742060149,,259889.1334155,0072F1,MEDIUM,128394,01F58A,128394,True
8678,7.010615599981975,9,328,+,92.8809651999909,1864.7870220479006,,259889.3093069,0072F1,MEDIUM,128722,01F6D2,128722,True
9036,7.186552099999972,9,358,+,93.0569017000089,2034.825064516911,,259889.4852434,0072F1,MEDIUM,129080,01F838,129080,True
9397,7.3627625000081025,9,361,+,93.23311210001702,2048.68725105523,,259889.6614538,0072F1,MEDIUM,129441,01F9A1,129441,True
9700,7.538383899984183,9,303,+,93.4087334999931,1725.3022697761705,,259889.8370752,0072F1,MEDIUM,129744,01FAD0,129744,True
10044,7.714556399994763,9,344,+,93.58490600000368,1952.6316535176688,,259890.0132477,0072F1,MEDIUM,130088,01FC28,130088,True
10381,7.890149699989706,9,337,+,93.76049929999863,1919.207623580764,,259890.188841,0072F1,MEDIUM,130425,01FD79,130425,True
10736,8.066479300003266,9,355,+,93.93682890001219,2013.2751391297923,,259890.3651706,0072F1,MEDIUM,130780,01FEDC,130780,True
11096,8.24199859998771,9,360,+,94.11234819999663,2051.0564936842065,,259890.5406899,0072F1,MEDIUM,131140,020044,131140,True
11464,8.417909099982353,9,368,+,94.28825869999127,2091.9729067406815,,259890.7166004,0072F1,MEDIUM,131508,0201B4,131508,True
11878,8.594206799985841,9,414,+,94.46455639999476,2348.3006300808756,,259890.8928981,0072F1,MEDIUM,131922,020352,131922,True
12268,8.770346300007077,9,390,+,94.640695900016,2214.1541218919106,,259891.0690376,0072F1,MEDIUM,132312,0204D8,132312,True
12672,8.945614800002659,9,404,+,94.81596440001158,2305.034846593564,,259891.2443061,0072F1,MEDIUM,132716,02066C,132716,True
13078,9.121887199988123,9,406,+,94.99223679999704,2303.2533739455494,,259891.4205785,0072F1,MEDIUM,133122,020802,133122,True
13478,9.29741919998196,9,400,+,95.16776879999088,2278.7867740015795,,259891.5961105,0072F1,MEDIUM,133522,020992,133522,True
13880,9.47334209998371,9,402,+,95.34369169999263,2285.0919351374846,,259891.7720334,0072F1,MEDIUM,133924,020B24,133924,True
14322,9.64962059998652,9,442,+,95.51997019999544,2507.3959671369853,,259891.9483119,0072F1,MEDIUM,134366,020CDE,134366,True
14817,9.82552320000832,9,495,+,95.69587280001724,2814.0573245571895,,259892.1242145,0072F1,MEDIUM,134861,020ECD,134861,True
15293,10.001040200004354,9,476,+,95.87138980001328,2711.988012618462,,259892.2997315,0072F1,MEDIUM,135337,0210A9,135337,True
15781,10.176985400001286,9,488,+,96.04733500001021,2773.590868114111,,259892.4756767,0072F1,MEDIUM,135825,021291,135825,True
100,0.15016839999589138,10,100,+,96.59112090000417,665.9150705115657,,259893.0194626,00E5E3,FAST,136228,021424,136228,True
303,0.3263394999958109,10,203,+,96.76729200000409,1152.2888827968534,,259893.1956337,00E5E3,FAST,136431,0214EF,136431,True
638,0.5018439999839757,10,335,+,96.94279649999226,1908.7829658076625,,259893.3711382,00E5E3,FAST,136766,02163E,136766,True
1031,0.6779591999948025,10,393,+,97.11891170000308,2231.4939311078206,,259893.5472534,00E5E3,FAST,137159,0217C7,137159,True
1509,0.8540101999824401,10,478,+,97.29496269999072,2715.1223226994757,,259893.7233044,00E5E3,FAST,137637,0219A5,137637,True
1884,1.0298430999973789,10,375,+,97.47079560000566,2132.706677579338,,259893.8991373,00E5E3,FAST,138012,021B1C,138012,True
2386,1.2055034000077285,10,502,+,97.64645590001601,2857.788583820152,,259894.0747976,00E5E3,FAST,138514,021D12,138514,True
2884,1.3814592999988236,10,498,+,97.8224118000071,2830.2546264444854,,259894.2507535,00E5E3,FAST,139012,021F04,139012,True
3358,1.5574827000091318,10,474,+,97.99843520001741,2692.8237948604656,,259894.4267769,00E5E3,FAST,139486,0220DE,139486,True
3849,1.7332493999856524,10,491,+,98.17420189999393,2793.4756701103743,,259894.6025436,00E5E3,FAST,139977,0222C9,139977,True
3849,1.9091252000071108,10,4554,+,98.35007770001539,,implausible-jump,259894.7784194,00E5E3,FAST,144531,023493,139977,False
3849,2.0850738000008278,10,,+,98.52602630000911,,malformed-outside-modulus,259894.954368,00E5E3,FAST,2238077,22267D,139977,False
5144,2.2614229999890085,10,1295,+,98.70237549999729,2451.845378094951,,259895.1307172,0072F1,MEDIUM,141272,0227D8,141272,True
5320,2.4372812999936286,10,176,+,98.87823380000191,1000.8057623403398,,259895.3065755,0072F1,MEDIUM,141448,022888,141448,True
5409,2.612840199988568,10,89,+,99.05379269999685,506.9523675676106,,259895.4821344,0072F1,MEDIUM,141537,0228E1,141537,True
5449,2.788716899987776,10,40,+,99.22966939999606,227.4320589377684,,259895.6580111,0072F1,MEDIUM,141577,022909,141577,True
5478,2.96491499998956,10,29,+,99.40586749999784,164.5874728484948,,259895.8342092,0072F1,MEDIUM,141606,022926,141606,True
5520,3.1408613999956287,10,42,+,99.58181390000391,238.70906138773685,,259896.0101556,0072F1,MEDIUM,141648,022950,141648,True
5580,3.316477299988037,10,60,+,99.75742979999632,341.65471351166815,,259896.1857715,0072F1,MEDIUM,141708,02298C,141708,True
5664,3.4923171999980696,10,84,+,99.93326970000635,477.707278013735,,259896.3616114,0072F1,MEDIUM,141792,0229E0,141792,True
5717,3.668582099984633,10,53,+,100.10953459999291,300.68380037114713,,259896.5378763,0072F1,MEDIUM,141845,022A15,141845,True
5808,3.844192299991846,10,91,+,100.28514480000013,518.1931345460692,,259896.7134865,0072F1,MEDIUM,141936,022A70,141936,True
5924,4.0200585999991745,10,116,+,100.46101110000745,659.5919741028625,,259896.8893528,0072F1,MEDIUM,142052,022AE4,142052,True
6058,4.196332799998345,10,134,+,100.63728530000662,760.1793115534246,,259897.065627,0072F1,MEDIUM,142186,022B6A,142186,True
6217,4.372278599999845,10,159,+,100.81323110000812,903.6873855394349,,259897.2415728,0072F1,MEDIUM,142345,022C09,142345,True
6382,4.547791399993002,10,165,+,100.98874390000128,940.1023743364174,,259897.4170856,0072F1,MEDIUM,142510,022CAE,142510,True
6538,4.723753600002965,10,156,+,101.16470610001124,886.554043943345,,259897.5930478,0072F1,MEDIUM,142666,022D4A,142666,True
6538,4.899623899982544,10,524444,+,101.34057639999082,,implausible-jump,259897.7689181,0072F1,MEDIUM,667110,0A2DE6,142666,False
6883,5.075553500006208,10,345,+,101.51650600001449,980.6711144511964,,259897.9448477,0072F1,MEDIUM,143011,022EA3,143011,True
7090,5.251497599994764,10,207,+,101.69245010000304,1176.5100393446812,,259898.1207918,0072F1,MEDIUM,143218,022F72,143218,True
7287,5.427410300006159,10,197,+,101.86836280001444,1119.8736645349604,,259898.2967045,0072F1,MEDIUM,143415,023037,143415,True
7499,5.60358689998975,10,212,+,102.04453939999803,1203.3380143546015,,259898.4728811,0072F1,MEDIUM,143627,02310B,143627,True
7760,5.779506099992432,10,261,+,102.22045860000071,1483.635669080019,,259898.6488003,0072F1,MEDIUM,143888,023210,143888,True
8048,5.9554094999912195,10,288,+,102.3963619999995,1637.2622700981601,,259898.8247037,0072F1,MEDIUM,144176,023330,144176,True
8334,6.131035500002326,10,286,+,102.5719880000106,1628.460478413861,,259899.0003297,0072F1,MEDIUM,144462,02344E,144462,True
8619,6.306893700006185,10,285,+,102.74784620001446,1620.6238889841165,,259899.1761879,0072F1,MEDIUM,144747,02356B,144747,True
8952,6.4828660000057425,10,333,+,102.92381850001402,1892.3432835783672,,259899.3521602,0072F1,MEDIUM,145080,0236B8,145080,True
9295,6.65879980000318,10,343,+,103.09975230001146,1949.5969506996119,,259899.528094,0072F1,MEDIUM,145423,02380F,145423,True
9666,6.834651999990456,10,371,+,103.27560449999874,2109.7262361622156,,259899.7039462,0072F1,MEDIUM,145794,023982,145794,True
9989,7.010564900003374,10,323,+,103.45151740001165,1836.135951236556,,259899.8798591,0072F1,MEDIUM,146117,023AC5,146117,True
10366,7.18688409999595,10,377,+,103.62783660000423,2138.1675961317455,,259900.0561783,0072F1,MEDIUM,146494,023C3E,146494,True
10741,7.362753299996257,10,375,+,103.80370580000454,2132.2664798574524,,259900.2320475,0072F1,MEDIUM,146869,023DB5,146869,True
11133,7.538279800006421,10,392,+,103.9792323000147,2233.2810144183354,,259900.407574,0072F1,MEDIUM,147261,023F3D,147261,True
11524,7.714228800003184,10,391,+,104.15518130001146,2222.2348521855424,,259900.583523,0072F1,MEDIUM,147652,0240C4,147652,True
11907,7.890101299999515,10,383,+,104.3310538000078,2177.7139689717887,,259900.7593955,0072F1,MEDIUM,148035,024243,148035,True
12323,8.066382899996825,10,416,+,104.5073354000051,2359.8605867336587,,259900.9356771,0072F1,MEDIUM,148451,0243E3,148451,True
12720,8.24195779999718,10,397,+,104.68291030000546,2261.1432499702105,,259901.111252,0072F1,MEDIUM,148848,024570,148848,True
13131,8.418195400008699,10,411,+,104.85914790001698,2332.0789659705906,,259901.2874896,0072F1,MEDIUM,149259,02470B,149259,True
13527,8.593766999983927,10,396,+,105.0347194999922,2255.4900681879776,,259901.4630612,0072F1,MEDIUM,149655,024897,149655,True
13932,8.769678099983139,10,405,+,105.21063059999142,2302.2992864112316,,259901.6389723,0072F1,MEDIUM,150060,024A2C,150060,True
14333,8.945926899992628,10,401,+,105.38687940000091,2275.1927955163983,,259901.8152211,0072F1,MEDIUM,150461,024BBD,150461,True
14756,9.121516499988502,10,423,+,105.56246899999678,2409.0265027651976,,259901.9908107,0072F1,MEDIUM,150884,024D64,150884,True
15213,9.297423799987882,10,457,+,105.73837629999616,2597.9592660543904,,259902.166718,0072F1,MEDIUM,151341,024F2D,151341,True
15641,9.47374009998748,10,428,+,105.91469259999576,2427.4556578204897,,259902.3430343,0072F1,MEDIUM,151769,0250D9,151769,True
16062,9.64928109999164,10,421,+,106.09023359999992,2398.300112167669,,259902.5185753,0072F1,MEDIUM,152190,02527E,152190,True
16532,9.825497299985727,10,470,+,106.266449799994,2667.178159645767,,259902.6947915,0072F1,MEDIUM,152660,025454,152660,True
16986,10.001054899999872,10,454,+,106.44200740000815,2586.0458331819386,,259902.8703491,0072F1,MEDIUM,153114,02561A,153114,True
17502,10.177336499997182,10,516,+,106.61828900000546,2927.1347662369417,,259903.0466307,0072F1,MEDIUM,153630,02581E,153630,True
