axis,changed_bit_positions_lsb0,elapsed_ms,hamming_distance,monotonic_s,raw_position,reply_kind,rx_bytes_hex,sample_index,timestamp,tx_bytes_hex,valid_position,xor_to_modal_hex
az,,11.966999998549,0,26644.0583883,1058829,valid,10280D,173,1790187914.1747985,01,True,000000
az,,11.968200000410434,0,26644.0903926,1058829,valid,10280D,174,1790187914.2067995,01,True,000000
az,,11.660100000881357,0,26644.1223916,1058829,valid,10280D,175,1790187914.2387996,01,True,000000
az,,11.678599999868311,0,26644.1543892,1058829,valid,10280D,176,1790187914.2707968,01,True,000000
az,,11.967400001594797,0,26644.1863859,1058829,valid,10280D,177,1790187914.3027933,01,True,000000
az,,11.969900002441136,0,26644.2183813,1058829,valid,10280D,178,1790187914.3347883,01,True,000000
az,,11.962900000071386,0,26644.2503845,1058829,valid,10280D,179,1790187914.3667917,01,True,000000
az,,11.958399998547975,0,26644.2823837,1058829,valid,10280D,180,1790187914.3987908,01,True,000000
az,,11.954000001423992,0,26644.3143783,1058829,valid,10280D,181,1790187914.4307852,01,True,000000
az,,11.965499998041196,0,26644.3463843,1058829,valid,10280D,182,1790187914.4627914,01,True,000000
az,,11.952500000916189,0,26644.3783802,1058829,valid,10280D,183,1790187914.4947872,01,True,000000
az,,11.955600002693245,0,26644.4103795,1058829,valid,10280D,184,1790187914.5267866,01,True,000000
az,,11.9328000000678,0,26644.4423795,1058829,valid,10280D,185,1790187914.5587869,01,True,000000
az,,11.965099998633377,0,26644.4743803,1058829,valid,10280D,186,1790187914.5907874,01,True,000000
az,,11.898200002178783,0,26644.5063808,1058829,valid,10280D,187,1790187914.6227884,01,True,000000
az,,11.542399999598274,0,26644.5383715,1058829,valid,10280D,188,1790187914.6547787,01,True,000000
az,,11.065399998187786,0,26644.5697896,1058829,valid,10280D,189,1790187914.6861968,01,True,000000
az,,11.786799997935304,0,26644.6018108,1058829,valid,10280D,190,1790187914.718218,01,True,000000
az,,11.955800000578165,0,26644.6338092,1058829,valid,10280D,191,1790187914.7502165,01,True,000000
az,,11.958200000663055,0,26644.6657945,1058829,valid,10280D,192,1790187914.7822015,01,True,000000
az,,11.97649999812711,0,26644.6978006,1058829,valid,10280D,193,1790187914.8142078,01,True,000000
az,,11.80229999954463,0,26644.7297806,1058829,valid,10280D,194,1790187914.8461878,01,True,000000
az,,11.973799999395851,0,26644.7617851,1058829,valid,10280D,195,1790187914.8781924,01,True,000000
az,,11.957400001847418,0,26644.7937839,1058829,valid,10280D,196,1790187914.910191,01,True,000000
az,,11.971200001426041,0,26644.8257897,1058829,valid,10280D,197,1790187914.942197,01,True,000000
az,,11.513499997818144,0,26644.8577824,1058829,valid,10280D,198,1790187914.9741895,01,True,000000
az,,11.972599997534417,0,26644.8897839,1058829,valid,10280D,199,1790187915.006191,01,True,000000
az,,11.794699999882141,0,26644.9217813,1058829,valid,10280D,200,1790187915.0381885,01,True,000000
